-1.985 1.595 0.666643
-1.985 1.605 0.668305
-1.985 1.615 0.670065
-1.985 1.625 0.671924
-1.985 1.635 0.673882
-1.985 1.645 0.675941
-1.985 1.655 0.678101
-1.985 1.665 0.680362
-1.985 1.675 0.682727
-1.985 1.685 0.685197
-1.985 1.695 0.687771
-1.985 1.705 0.690452
-1.985 1.715 0.69324
-1.985 1.725 0.696137
-1.985 1.735 0.699143
-1.985 1.745 0.702262
-1.985 1.755 0.705492
-1.985 1.765 0.708837
-1.985 1.775 0.712298
-1.985 1.785 0.715875
-1.985 1.795 0.719572
-1.985 1.805 0.723388
-1.985 1.815 0.727327
-1.985 1.825 0.731389
-1.985 1.835 0.735578
-1.985 1.845 0.739893
-1.985 1.855 0.744339
-1.985 1.865 0.748915
-1.985 1.875 0.753626
-1.985 1.885 0.758472
-1.985 1.895 0.763456
-1.985 1.905 0.768581
-1.985 1.915 0.773848
-1.985 1.925 0.779261
-1.985 1.935 0.784821
-1.985 1.945 0.790532
-1.985 1.955 0.796396
-1.985 1.965 0.802415
-1.985 1.975 0.808593
-1.985 1.985 0.814933
-1.985 1.995 0.821438
-1.975 -0.995 38.0044
-1.975 -0.985 36.7446
-1.975 -0.975 35.5315
-1.975 -0.965 34.3634
-1.975 -0.955 33.2382
-1.975 -0.945 32.1544
-1.975 -0.935 31.1103
-1.975 -0.925 30.1044
-1.975 -0.915 29.135
-1.975 -0.905 28.2008
-1.975 -0.895 27.3004
-1.975 -0.885 26.4324
-1.975 -0.875 25.5956
-1.975 -0.865 24.7887
-1.975 -0.855 24.0107
-1.975 -0.845 23.2603
-1.975 -0.835 22.5366
-1.975 -0.825 21.8384
-1.975 -0.815 21.1648
-1.975 -0.805 20.5148
-1.975 -0.795 19.8876
-1.975 -0.785 19.2823
-1.975 -0.775 18.698
-1.975 -0.765 18.1339
-1.975 -0.755 17.5894
-1.975 -0.745 17.0635
-1.975 -0.735 16.5557
-1.975 -0.725 16.0653
-1.975 -0.715 15.5916
-1.975 -0.705 15.1339
-1.975 -0.695 14.6917
-1.975 -0.685 14.2645
-1.975 -0.675 13.8516
-1.975 -0.665 13.4525
-1.975 -0.655 13.0668
-1.975 -0.645 12.6938
-1.975 -0.635 12.3333
-1.975 -0.625 11.9846
-1.975 -0.615 11.6475
-1.975 -0.605 11.3214
-1.975 -0.595 11.0059
-1.975 -0.585 10.7007
-1.975 -0.575 10.4055
-1.975 -0.565 10.1197
-1.975 -0.555 9.84323
-1.975 -0.545 9.5756
-1.975 -0.535 9.31652
-1.975 -0.525 9.0657
-1.975 -0.515 8.82285
-1.975 -0.505 8.58768
